subjid,community,age_group,ageinyears,trialtype,voiceover,trialnr,targetposition,targetcentralityx,clickdistfromtargetcenterx
z20230003,chimfunshi,6,6.381930184804928,test,FALSE,14,5,0.012784966466142578,6.679471978184893
z20230003,chimfunshi,6,6.381930184804928,test,FALSE,15,7,188.36489709574175,-205.698210084023
z20230003,chimfunshi,6,6.381930184804928,test,FALSE,16,4,290.87171308795587,305.5384000996746
z20230003,chimfunshi,6,6.381930184804928,test,FALSE,17,1,730.9075745220575,737.5742615337763
z20230003,chimfunshi,6,6.381930184804928,test,FALSE,18,8,494.09223033305875,-480.7589173447775
z20230003,chimfunshi,6,6.381930184804928,test,FALSE,19,9,535.6693122882136,-527.6693122882136
z20230004,chimfunshi,7,7.915126625598905,touch,TRUE,1,9,596.1009474546152,-8.100947454615152
z20230004,chimfunshi,7,7.915126625598905,fam,TRUE,2,10,721.7955103747133,-24.46213635127583
z20230004,chimfunshi,7,7.915126625598905,fam,FALSE,3,1,856.8350866234662,6.168422499930998
z20230004,chimfunshi,7,7.915126625598905,test,TRUE,4,4,318.21450618635697,355.5478191746382
z20230004,chimfunshi,7,7.915126625598905,test,FALSE,5,7,180.28737122290477,59.71262877709523
z20230004,chimfunshi,7,7.915126625598905,test,FALSE,6,8,433.4895465817781,-205.4895465817781
z20230004,chimfunshi,7,7.915126625598905,test,FALSE,7,1,856.8350866234662,610.1683996117474
z20230004,chimfunshi,7,7.915126625598905,test,FALSE,8,5,153.5096332047159,196.17632021643465
z20230004,chimfunshi,7,7.915126625598905,test,FALSE,9,6,138.18187072567866,-35.515244749116164
z20230004,chimfunshi,7,7.915126625598905,test,FALSE,10,2,664.3336641039011,497.6669770921824
z20230004,chimfunshi,7,7.915126625598905,test,FALSE,11,9,596.1009474546152,-284.10094745461515
z20230004,chimfunshi,7,7.915126625598905,test,FALSE,12,3,424.8747550423361,236.87475504233612
z20230004,chimfunshi,7,7.915126625598905,test,FALSE,13,10,721.7955103747133,-417.79551037471333
z20230004,chimfunshi,7,7.915126625598905,test,FALSE,14,1,856.8350866234662,670.1683996117474
z20230004,chimfunshi,7,7.915126625598905,test,FALSE,15,9,596.1009474546152,-356.10094745461515
z20230004,chimfunshi,7,7.915126625598905,test,FALSE,16,10,721.7955103747133,-345.79551037471333
z20230004,chimfunshi,7,7.915126625598905,test,FALSE,17,5,153.5096332047159,197.5096332047159
z20230004,chimfunshi,7,7.915126625598905,test,FALSE,18,7,180.28737122290477,1.046002800532733
z20230004,chimfunshi,7,7.915126625598905,test,FALSE,19,8,433.4895465817781,-124.15617255834059
z20230005,chimfunshi,6,6.633812457221081,touch,TRUE,1,9,587.4594418416095,-22.126067818172032
z20230005,chimfunshi,6,6.633812457221081,fam,TRUE,2,1,760.7096044028386,-9.957067350091052
z20230005,chimfunshi,6,6.633812457221081,fam,FALSE,3,10,875.0341027581944,7.632523218368078
z20230005,chimfunshi,6,6.633812457221081,test,TRUE,4,3,511.58842900147346,-261.74489924559686
z20230005,chimfunshi,6,6.633812457221081,test,FALSE,5,4,325.8137793030053,-175.5195642028541
z20230005,chimfunshi,6,6.633812457221081,test,FALSE,6,10,875.0341027581944,-103.03410275819442
z20230005,chimfunshi,6,6.633812457221081,test,FALSE,7,1,760.7096044028386,164.70960440283864
z20230005,chimfunshi,6,6.633812457221081,test,FALSE,8,6,39.94918845525547,-65.28250144353672
z20230005,chimfunshi,6,6.633812457221081,test,FALSE,9,9,587.4594418416095,128.54055815839047
z20230005,chimfunshi,6,6.633812457221081,test,FALSE,10,8,409.2474310230298,117.41919495353272
z20230005,chimfunshi,6,6.633812457221081,test,FALSE,11,2,613.2488240954176,-32.084519410441715
z20230005,chimfunshi,6,6.633812457221081,test,FALSE,12,5,94.61306582863699,103.94637881691824
z20230005,chimfunshi,6,6.633812457221081,test,FALSE,13,7,272.68545792913665,304.64791609430085
z20230005,chimfunshi,6,6.633812457221081,test,FALSE,14,9,587.4594418416095,139.20718413495297
z20230005,chimfunshi,6,6.633812457221081,test,FALSE,15,6,39.94918845525547,56.05081154474453
z20230005,chimfunshi,6,6.633812457221081,test,FALSE,16,7,272.68545792913665,163.31454207086335
z20230005,chimfunshi,6,6.633812457221081,test,FALSE,17,2,613.2488240954176,-126.75117590458234
z20230005,chimfunshi,6,6.633812457221081,test,FALSE,18,1,760.7096044028386,-53.95706735009105
z20230005,chimfunshi,6,6.633812457221081,test,FALSE,19,10,875.0341027581944,-213.70072873475692
z20230006,chimfunshi,7,7.575633127994524,touch,TRUE,1,9,581.1410408097281,40.19233321370939
z20230006,chimfunshi,7,7.575633127994524,fam,TRUE,2,1,878.0706285520007,22.070628552000727
z20230006,chimfunshi,7,7.575633127994524,fam,FALSE,3,10,868.2004707664785,-38.867096743040975
z20230006,chimfunshi,7,7.575633127994524,test,TRUE,4,9,581.1410408097281,296.1923332137094
z20230006,chimfunshi,7,7.575633127994524,test,FALSE,5,3,361.6702705199716,-4.996416491747141
z20230006,chimfunshi,7,7.575633127994524,test,FALSE,6,6,34.21849150685125,-24.88517851857
z20230006,chimfunshi,7,7.575633127994524,test,FALSE,7,8,392.1991155868452,103.80088441315479
z20230006,chimfunshi,7,7.575633127994524,test,FALSE,8,1,878.0706285520007,415.4039720578601
z20230006,chimfunshi,7,7.575633127994524,test,FALSE,9,4,339.57838445522975,-204.42161554477025
z20230006,chimfunshi,7,7.575633127994524,test,FALSE,10,5,38.86845756546984,504.20183158890734
z20230006,chimfunshi,7,7.575633127994524,test,FALSE,11,7,179.7816302862234,388.2183697137766
z20230006,chimfunshi,7,7.575633127994524,test,FALSE,12,10,868.2004707664785,-200.20047076647847
z20230006,chimfunshi,7,7.575633127994524,test,FALSE,13,2,573.9589612522985,-4.707695241842089
z20230006,chimfunshi,7,7.575633127994524,test,FALSE,14,4,339.57838445522975,82.2450714669485
z20230006,chimfunshi,7,7.575633127994524,test,FALSE,15,8,392.1991155868452,147.8008844131548
z20230006,chimfunshi,7,7.575633127994524,test,FALSE,16,7,179.7816302862234,337.5517437372141
z20230006,chimfunshi,7,7.575633127994524,test,FALSE,17,2,573.9589612522985,171.2922742405798
z20230006,chimfunshi,7,7.575633127994524,test,FALSE,18,10,868.2004707664785,-225.53384478991597
z20230006,chimfunshi,7,7.575633127994524,test,FALSE,19,3,361.6702705199716,-16.99641649174714
z20230007,chimfunshi,7,7.449691991786447,touch,TRUE,1,10,813.2316344344472,-9.231634434447187
z20230007,chimfunshi,7,7.449691991786447,fam,TRUE,2,9,657.0497500546983,24.28362396873922
z20230007,chimfunshi,7,7.449691991786447,fam,FALSE,3,1,731.3539024922044,-16.646097507795616
z20230007,chimfunshi,7,7.449691991786447,test,TRUE,4,1,731.3539024922044,139.35390249220438
z20230007,chimfunshi,7,7.449691991786447,test,FALSE,5,2,591.0624837604536,-83.60417273368705
z20230007,chimfunshi,7,7.449691991786447,test,FALSE,6,3,407.07074543251997,-207.59591106162065
z20230007,chimfunshi,7,7.449691991786447,test,FALSE,7,5,66.89712591561465,90.89712591561465
z20230007,chimfunshi,7,7.449691991786447,test,FALSE,8,6,52.7692682211607,-40.7692682211607
z20230007,chimfunshi,7,7.449691991786447,test,FALSE,9,8,356.10716651537405,289.22620750806345
z20230007,chimfunshi,7,7.449691991786447,test,FALSE,10,7,232.49331565949592,343.5066843405041
z20230007,chimfunshi,7,7.449691991786447,test,FALSE,11,10,813.2316344344472,-195.8982604110097
z20230007,chimfunshi,7,7.449691991786447,test,FALSE,12,9,657.0497500546983,66.95024994530172
z20230007,chimfunshi,7,7.449691991786447,test,FALSE,13,4,213.5460644006729,-490.4539355993271
z20230007,chimfunshi,7,7.449691991786447,test,FALSE,14,8,356.10716651537405,247.89283348462595
z20230007,chimfunshi,7,7.449691991786447,test,FALSE,15,2,591.0624837604536,-59.60417273368705
z20230007,chimfunshi,7,7.449691991786447,test,FALSE,16,1,731.3539024922044,30.02055898634501
z20230007,chimfunshi,7,7.449691991786447,test,FALSE,17,7,232.49331565949592,210.17331031706658
z20230007,chimfunshi,7,7.449691991786447,test,FALSE,18,9,657.0497500546983,-103.71637603126078
z20230007,chimfunshi,7,7.449691991786447,test,FALSE,19,4,213.5460644006729,221.5460644006729
z20230008,chimfunshi,6,6.329911019849418,touch,TRUE,1,9,564.2550174577336,-2.9216434342961293
z20230008,chimfunshi,6,6.329911019849418,fam,TRUE,2,10,872.2155245870654,-44.215524587065374
z20230008,chimfunshi,6,6.329911019849418,fam,FALSE,3,1,816.9796630356863,-39.020336964313714
z20230008,chimfunshi,6,6.329911019849418,test,TRUE,4,2,547.7763119321901,-280.22368806781
z20230008,chimfunshi,6,6.329911019849418,test,FALSE,5,3,525.8805360356093,1343.2139100590468
z20230008,chimfunshi,6,6.329911019849418,test,FALSE,6,5,98.57052864829575,931.9039026717332
z20230008,chimfunshi,6,6.329911019849418,test,FALSE,7,10,872.2155245870654,-21.548898610502874
z20230008,chimfunshi,6,6.329911019849418,test,FALSE,8,4,247.9352638214724,1085.2686378449098
z20230008,chimfunshi,6,6.329911019849418,test,FALSE,9,1,816.9796630356863,1723.6462890122489
z20230008,chimfunshi,6,6.329911019849418,test,FALSE,10,8,383.6543951235924,479.0122308529701
z20230008,chimfunshi,6,6.329911019849418,test,FALSE,11,7,346.6207077840629,541.3792922159371
z20230008,chimfunshi,6,6.329911019849418,test,FALSE,12,9,564.2550174577336,377.07835656570387
z20230008,chimfunshi,6,6.329911019849418,test,FALSE,13,6,61.02968134641526,817.6369446301472
z20230008,chimfunshi,6,6.329911019849418,test,FALSE,14,7,346.6207077840629,558.7126662393746
z20230008,chimfunshi,6,6.329911019849418,test,FALSE,15,2,547.7763119321901,1449.1096859556276
z20230008,chimfunshi,6,6.329911019849418,test,FALSE,16,6,61.02968134641526,844.3036926770222
z20230008,chimfunshi,6,6.329911019849418,test,FALSE,17,1,816.9796630356863,1720.9796630356864
z20230008,chimfunshi,6,6.329911019849418,test,FALSE,18,9,564.2550174577336,327.74498254226637
z20230008,chimfunshi,6,6.329911019849418,test,FALSE,19,10,872.2155245870654,19.784475412934626
z20230010,chimfunshi,3,3.0061601642710474,touch,TRUE,1,9,651.1317643720502,-16.465138395487656
z20230010,chimfunshi,3,3.0061601642710474,fam,TRUE,2,1,772.6498385796654,1221.9832126031029
z20230010,chimfunshi,3,3.0061601642710474,fam,FALSE,3,10,716.1550957387758,-410.8217217153383
z20230010,chimfunshi,3,3.0061601642710474,test,TRUE,4,6,166.9846231073791,91.6820028691834
z20230010,chimfunshi,3,3.0061601642710474,test,FALSE,5,7,180.9330758011638,8.400298222273705
z20230010,chimfunshi,3,3.0061601642710474,test,FALSE,6,5,175.49960271261398,428.8329767360515
z20230010,chimfunshi,3,3.0061601642710474,test,FALSE,7,8,353.8554869838058,159.4778870396317
z20230010,chimfunshi,3,3.0061601642710474,test,FALSE,8,2,671.3204099152067,928.6537839386442
z20230010,chimfunshi,3,3.0061601642710474,test,FALSE,9,3,512.2834499457891,838.9500759223516
z20230010,chimfunshi,3,3.0061601642710474,test,FALSE,10,4,348.96965009932273,459.63627607588523
z20230010,chimfunshi,3,3.0061601642710474,test,FALSE,11,1,772.6498385796654,1043.3164645562279
z20230010,chimfunshi,3,3.0061601642710474,test,FALSE,12,10,716.1550957387758,-370.8217217153383
z20230010,chimfunshi,3,3.0061601642710474,test,FALSE,13,9,651.1317643720502,-360.46513839548766
z20230010,chimfunshi,3,3.0061601642710474,test,FALSE,14,5,175.49960271261398,559.499602712614
z20230010,chimfunshi,3,3.0061601642710474,test,FALSE,15,1,772.6498385796654,1108.6498385796654
z20230010,chimfunshi,3,3.0061601642710474,test,FALSE,16,4,348.96965009932273,540.9696500993227
z20230010,chimfunshi,3,3.0061601642710474,test,FALSE,17,10,716.1550957387758,-649.4884697622133
z20230010,chimfunshi,3,3.0061601642710474,test,FALSE,18,2,671.3204099152067,852.6537839386442
z20230010,chimfunshi,3,3.0061601642710474,test,FALSE,19,9,651.1317643720502,-491.13176437205016
z20230011,chimfunshi,4,4.539356605065024,touch,TRUE,1,1,839.0283257326541,1.6949898561893235
z20230011,chimfunshi,4,4.539356605065024,fam,TRUE,2,10,756.4959098831528,31.504090116847237
z20230011,chimfunshi,4,4.539356605065024,fam,FALSE,3,9,617.7864356623727,234.2135643376273
z20230011,chimfunshi,4,4.539356605065024,test,TRUE,4,6,78.84359401523125,806.4897800082063
z20230011,chimfunshi,4,4.539356605065024,test,FALSE,5,4,230.3571925361457,1133.0238185127082
z20230011,chimfunshi,4,4.539356605065024,test,FALSE,6,10,756.4959098831528,146.17071609340974
z20230011,chimfunshi,4,4.539356605065024,test,FALSE,7,7,291.7427345305082,594.9238914460543
z20230011,chimfunshi,4,4.539356605065024,test,FALSE,8,1,839.0283257326541,1741.6949517092166
z20230011,chimfunshi,4,4.539356605065024,test,FALSE,9,9,617.7864356623727,282.2135643376273
z20230011,chimfunshi,4,4.539356605065024,test,FALSE,10,3,363.11441674083994,1259.11441674084
z20230011,chimfunshi,4,4.539356605065024,test,FALSE,11,8,389.00498048896407,501.66164548759843
z20230011,chimfunshi,4,4.539356605065024,test,FALSE,12,5,41.20704776111927,943.8736737376818
z20230011,chimfunshi,4,4.539356605065024,test,FALSE,13,2,578.0750123610267,1387.4083863844642
z20230011,chimfunshi,4,4.539356605065024,test,FALSE,14,10,756.4959098831528,115.50409011684724
z20230011,chimfunshi,4,4.539356605065024,test,FALSE,15,4,230.3571925361457,1058.3571925361457
z20230011,chimfunshi,4,4.539356605065024,test,FALSE,16,1,839.0283257326541,1683.0283257326541
z20230011,chimfunshi,4,4.539356605065024,test,FALSE,17,2,578.0750123610267,1502.0750123610267
z20230011,chimfunshi,4,4.539356605065024,test,FALSE,18,6,78.84359401523125,823.8230319613313
z20230011,chimfunshi,4,4.539356605065024,test,FALSE,19,5,41.20704776111927,887.8736737376818
z20230012,chimfunshi,5,5.549623545516769,touch,TRUE,1,1,829.2813141560601,9.281314156060148
z20230012,chimfunshi,5,5.549623545516769,fam,TRUE,2,9,597.7884825408378,-1553.7884825408378
z20230012,chimfunshi,5,5.549623545516769,fam,FALSE,3,10,871.3399643245696,51.326661651992936
z20230012,chimfunshi,5,5.549623545516769,test,TRUE,4,8,492.9655522373482,200.36782178608928
z20230012,chimfunshi,5,5.549623545516769,test,FALSE,5,3,416.8547923847948,1142.1881664082323
z20230012,chimfunshi,5,5.549623545516769,test,FALSE,6,6,154.74070881346552,458.592665209972
z20230012,chimfunshi,5,5.549623545516769,test,FALSE,7,4,293.9638041072377,671.2971781306752
z20230012,chimfunshi,5,5.549623545516769,test,FALSE,8,5,116.92610149615734,559.5927274727198
z20230012,chimfunshi,5,5.549623545516769,test,FALSE,9,2,656.758713009106,1270.0920870325435
z20230012,chimfunshi,5,5.549623545516769,test,FALSE,10,9,597.7884825408378,107.54489148259972
z20230012,chimfunshi,5,5.549623545516769,test,FALSE,11,1,829.2813141560601,1434.6146881794975
z20230012,chimfunshi,5,5.549623545516769,test,FALSE,12,7,214.6447496294968,414.6886243939407
z20230012,chimfunshi,5,5.549623545516769,test,FALSE,13,10,871.3399643245696,-152.67333834800706
z20230012,chimfunshi,5,5.549623545516769,test,FALSE,14,10,871.3399643245696,-143.33996432456956
z20230012,chimfunshi,5,5.549623545516769,test,FALSE,15,1,829.2813141560601,1385.28131415606
z20230012,chimfunshi,5,5.549623545516769,test,FALSE,16,3,416.8547923847948,1030.1881664082323
z20230012,chimfunshi,5,5.549623545516769,test,FALSE,17,2,656.758713009106,1299.4253389856685
z20230012,chimfunshi,5,5.549623545516769,test,FALSE,18,5,116.92610149615734,702.2594755195948
z20230012,chimfunshi,5,5.549623545516769,test,FALSE,19,7,214.6447496294968,344.0218763470657
z20230013,chimfunshi,3,3.323750855578371,touch,TRUE,1,9,654.4717516556589,13.528248344341137
z20230013,chimfunshi,3,3.323750855578371,fam,TRUE,2,1,716.9315790492212,930.2649530726587
z20230013,chimfunshi,3,3.323750855578371,fam,FALSE,3,10,723.1371916693904,-620.4705656928279
z20230013,chimfunshi,3,3.323750855578371,test,TRUE,4,1,716.9315790492212,967.5982050257837
z20230013,chimfunshi,3,3.323750855578371,test,FALSE,5,8,457.65329195373215,-326.98666597716965
z20230013,chimfunshi,3,3.323750855578371,test,FALSE,6,2,691.112962395988,831.112962395988
z20230013,chimfunshi,3,3.323750855578371,test,FALSE,7,6,5.794509066227988,94.20549093377201
z20230013,chimfunshi,3,3.323750855578371,test,FALSE,8,3,527.0009243145344,684.3342983379719
z20230013,chimfunshi,3,3.323750855578371,test,FALSE,9,10,723.1371916693904,-559.1371916693904
z20230013,chimfunshi,3,3.323750855578371,test,FALSE,10,9,654.4717516556589,-467.80512567909636
z20230013,chimfunshi,3,3.323750855578371,test,FALSE,11,7,289.45926058530563,-133.45926058530563
z20230013,chimfunshi,3,3.323750855578371,test,FALSE,12,5,132.27239097295706,293.60576499639456
z20230013,chimfunshi,3,3.323750855578371,test,FALSE,13,4,211.14026076246319,400.4736347859007
z20230013,chimfunshi,3,3.323750855578371,test,FALSE,14,5,132.27239097295706,316.27239097295706
z20230013,chimfunshi,3,3.323750855578371,test,FALSE,15,2,691.112962395988,1013.7795883725505
z20230013,chimfunshi,3,3.323750855578371,test,FALSE,16,7,289.45926058530563,-42.79263460874313
z20230013,chimfunshi,3,3.323750855578371,test,FALSE,17,6,5.794509066227988,155.5388649572095
z20230013,chimfunshi,3,3.323750855578371,test,FALSE,18,8,457.65329195373215,29.01333402283035
z20230013,chimfunshi,3,3.323750855578371,test,FALSE,19,10,723.1371916693904,-484.4705656928279
z20230014,chimfunshi,8,8,touch,TRUE,1,10,756.4315217662727,-13.764895789710181
z20230014,chimfunshi,8,8,fam,TRUE,2,1,832.7012453800766,103.36791713300627
z20230014,chimfunshi,8,8,fam,FALSE,3,9,653.5679619409036,-41.567961940903615
z20230014,chimfunshi,8,8,test,TRUE,4,7,202.81097082028077,-248.14428380856202
z20230014,chimfunshi,8,8,test,FALSE,5,5,61.61989897052649,188.286524947089
z20230014,chimfunshi,8,8,test,FALSE,6,4,209.4437237036418,180.11041071536056
z20230014,chimfunshi,8,8,test,FALSE,7,2,671.0047959572278,456.33810894550896
z20230014,chimfunshi,8,8,test,FALSE,8,6,23.026247986296084,-64.35956097457733
z20230014,chimfunshi,8,8,test,FALSE,9,8,513.7539617456648,-99.08733576910231
z20230014,chimfunshi,8,8,test,FALSE,10,3,432.07175889048585,254.7384459022046
z20230014,chimfunshi,8,8,test,FALSE,11,9,653.5679619409036,-393.5679619409036
z20230014,chimfunshi,8,8,test,FALSE,12,10,756.4315217662727,-427.0981477428352
z20230014,chimfunshi,8,8,test,FALSE,13,1,832.7012453800766,635.3679323917953
z20230014,chimfunshi,8,8,test,FALSE,14,5,61.61989897052649,80.28658598224524
z20230014,chimfunshi,8,8,test,FALSE,15,8,513.7539617456648,-275.0873357691023
z20230014,chimfunshi,8,8,test,FALSE,16,7,202.81097082028077,-162.81097082028077
z20230014,chimfunshi,8,8,test,FALSE,17,6,23.026247986296084,-11.026247986296084
z20230014,chimfunshi,8,8,test,FALSE,18,1,832.7012453800766,566.0345583683578
z20230014,chimfunshi,8,8,test,FALSE,19,3,432.07175889048585,262.7384459022046
z20230015,chimfunshi,4,4.985626283367557,touch,TRUE,1,10,875.8522387442731,-2.5188647208356088
z20230015,chimfunshi,4,4.985626283367557,fam,TRUE,2,9,637.0954491098294,-642.4287620981106
z20230015,chimfunshi,4,4.985626283367557,fam,FALSE,3,1,871.7262111773235,825.0595241656048
z20230015,chimfunshi,4,4.985626283367557,test,TRUE,4,7,281.94228957875384,588.7243363978087
z20230015,chimfunshi,4,4.985626283367557,test,FALSE,5,10,875.8522387442731,28.14776125572689
z20230015,chimfunshi,4,4.985626283367557,test,FALSE,6,3,457.9794902291344,1385.9794902291344
z20230015,chimfunshi,4,4.985626283367557,test,FALSE,7,2,678.5709701500244,1615.904344173462
z20230015,chimfunshi,4,4.985626283367557,test,FALSE,8,6,131.4266318156033,777.9067422078342
z20230015,chimfunshi,4,4.985626283367557,test,FALSE,9,8,521.431031149945,393.23559482661744
z20230015,chimfunshi,4,4.985626283367557,test,FALSE,10,9,637.0954491098294,290.90455089017064
z20230015,chimfunshi,4,4.985626283367557,test,FALSE,11,5,131.49399883858655,1035.4939988385865
z20230015,chimfunshi,4,4.985626283367557,test,FALSE,12,1,871.7262111773235,1790.392837153886
z20230015,chimfunshi,4,4.985626283367557,test,FALSE,13,4,331.45931136782497,1259.459311367825
z20230015,chimfunshi,4,4.985626283367557,test,FALSE,14,1,871.7262111773235,1781.059585200761
z20230015,chimfunshi,4,4.985626283367557,test,FALSE,15,7,281.94228957875384,544.7243363978087
z20230015,chimfunshi,4,4.985626283367557,test,FALSE,16,2,678.5709701500244,1613.237596126587
z20230015,chimfunshi,4,4.985626283367557,test,FALSE,17,3,457.9794902291344,1347.312864252572
z20230015,chimfunshi,4,4.985626283367557,test,FALSE,18,9,637.0954491098294,254.90455089017064
z20230015,chimfunshi,4,4.985626283367557,test,FALSE,19,4,331.45931136782497,1244.7926853912625
z20230016,chimfunshi,3,3.184120465434634,touch,TRUE,1,9,695.6487049930001,-566.3153309695626
z20230016,chimfunshi,3,3.184120465434634,fam,TRUE,2,1,774.5120848070424,474.5120848070424
z20230016,chimfunshi,3,3.184120465434634,fam,FALSE,3,10,848.0074598656106,6.659166110951901
z20230016,chimfunshi,3,3.184120465434634,test,TRUE,4,2,643.7069133940641,1602.3735393706265
z20230016,chimfunshi,3,3.184120465434634,test,FALSE,5,8,387.00479506638,571.6618309101825
z20230016,chimfunshi,3,3.184120465434634,test,FALSE,6,10,848.0074598656106,110.6591661109519
z20230016,chimfunshi,3,3.184120465434634,test,FALSE,7,6,145.0009863874816,813.6656395890809
z20230016,chimfunshi,3,3.184120465434634,test,FALSE,8,5,10.557976175456815,969.2246021520193
z20230016,chimfunshi,3,3.184120465434634,test,FALSE,9,1,774.5120848070424,1733.1787107836049
z20230016,chimfunshi,3,3.184120465434634,test,FALSE,10,3,395.28330646717313,1353.9499324437356
z20230016,chimfunshi,3,3.184120465434634,test,FALSE,11,4,269.4140598206834,1228.080685797246
z20230016,chimfunshi,3,3.184120465434634,test,FALSE,12,9,695.6487049930001,263.01792098356236
z20230016,chimfunshi,3,3.184120465434634,test,FALSE,13,7,230.54562776199623,728.1209982145663
z20230016,chimfunshi,3,3.184120465434634,test,FALSE,14,7,230.54562776199623,728.1209982145663
z20230016,chimfunshi,3,3.184120465434634,test,FALSE,15,4,269.4140598206834,1228.080685797246
z20230016,chimfunshi,3,3.184120465434634,test,FALSE,16,5,10.557976175456815,969.2246021520193
